374, 0, 706, -1, 
371, 0, 703, -1, 
371, 0, 703, -1, 
368, 0, 700, -1, 
360, 0, 692, -1, 
369, 0, 701, -1, 
359, 0, 691, -1, 
361, 0, 693, -1, 
328, 0, 660, -1, 
309, 0, 641, -1, 
340, 0, 672, -1, 
384, 0, 716, -1, 
444, 0, 776, -1, 
422, 0, 754, -1, 
411, 0, 743, -1, 
371, 0, 703, -1, 
373, 0, 705, -1, 
353, 0, 685, -1, 
382, 0, 714, -1, 
378, 0, 710, -1, 
369, 0, 701, -1, 
366, 0, 698, -1, 
386, 0, 718, -1, 
373, 0, 705, -1, 
354, 0, 686, -1, 
367, 0, 699, -1, 
357, 0, 689, -1, 
370, 0, 702, -1, 
354, 0, 686, -1, 
378, 0, 710, -1, 
357, 0, 689, -1, 
343, 0, 675, -1, 
368, 0, 700, -1, 
361, 0, 693, -1, 
362, 0, 694, -1, 
370, 0, 702, -1, 
351, 0, 683, -1, 
353, 0, 685, -1, 
345, 0, 677, -1, 
362, 0, 694, -1, 
366, 0, 698, -1, 
356, 0, 688, -1, 
371, 0, 703, -1, 
352, 0, 684, -1, 
358, 0, 690, -1, 
367, 0, 699, -1, 
358, 0, 690, -1, 
351, 0, 683, -1, 
364, 0, 696, -1, 
363, 0, 695, -1, 
374, 0, 706, -1, 
353, 0, 685, -1, 
381, 0, 713, -1, 
382, 0, 714, -1, 
348, 0, 680, -1, 
364, 0, 696, -1, 
350, 0, 682, -1, 
364, 0, 696, -1, 
403, 0, 735, -1, 
373, 0, 705, -1, 
413, 0, 745, -1, 
416, 0, 748, -1, 
387, 0, 719, -1, 
377, 0, 709, -1, 
357, 0, 689, -1, 
366, 0, 698, -1, 
362, 0, 694, -1, 
332, 0, 664, -1, 
359, 0, 691, -1, 
459, 0, 791, -1, 
380, 0, 712, -1, 
369, 0, 701, -1, 
371, 0, 703, -1, 
384, 0, 716, -1, 
349, 0, 681, -1, 
534, 0, 866, -1, 
392, 0, 724, -1, 
