-118.00, 23.49, 12.51, 4.55, 9.50, -11.25, -38.82, 38.76, 29.36, -13.08, 10.20, 2.01, 331.22, -112.58, -580.63, 0.00, 65468, -1, 
-117.74, 22.66, 8.90, -3.23, 43.81, -6.47, -38.21, 35.89, 33.51, -5.24, 42.87, -9.75, 332.29, 22.54, -697.48, 0.00, 6, -1, 
-122.98, 16.73, -1.46, -23.95, -2.02, 15.67, -36.38, 25.94, 41.99, 22.60, -1.45, -23.01, 199.63, 92.18, -643.86, 0.00, 65439, -1, 
-126.13, 7.05, -18.41, 29.55, -150.14, 31.39, -33.14, 9.83, 48.95, 27.45, -151.92, -19.37, -143.88, 309.11, -235.41, 0.00, 65467, -1, 
-122.97, -8.94, -25.02, -15.74, 163.01, 78.35, -15.50, -3.78, 50.72, 75.90, 154.29, 55.39, -331.44, 387.19, -620.36, 0.00, 166, -1, 
-127.03, -16.27, -27.67, 8.78, -32.38, 14.93, -13.98, -4.03, 51.70, 17.40, -32.63, -7.61, -19.76, 254.96, -735.72, 0.00, 65210, -1, 
-128.66, -15.16, -28.06, -0.51, 5.41, 5.48, -14.77, -4.09, 51.03, 5.36, 5.02, 2.12, -178.16, 302.38, -568.24, 0.00, 65320, -1, 
-130.18, -15.49, -28.44, -1.44, 0.66, 0.00, -15.14, -3.60, 50.66, -0.38, 1.25, -0.91, -172.61, 300.46, -545.92, 0.00, 65320, -1, 
-131.50, -15.53, -28.59, -0.22, 0.01, -0.14, -15.26, -3.05, 50.72, -0.20, 0.13, -0.18, -175.06, 299.93, -546.34, 0.00, 65313, -1, 
-132.28, -15.52, -28.59, -1.37, 0.58, -0.93, -15.44, -3.54, 50.48, -1.30, 1.14, -0.89, -174.32, 295.44, -546.77, 0.00, 65308, -1, 
-132.90, -15.48, -28.54, -1.02, -2.53, 0.80, -15.38, -4.21, 51.21, 0.53, -1.76, -2.08, -169.08, 294.59, -555.10, 0.00, 65298, -1, 
-133.24, -15.45, -28.44, -1.03, 0.12, -0.15, -14.83, -4.03, 51.03, -0.43, 0.60, -0.82, -170.90, 293.31, -548.37, 0.00, 65308, -1, 
-133.53, -15.40, -28.41, -0.51, 0.43, -0.47, -15.62, -3.72, 51.21, -0.40, 0.91, -0.45, -169.94, 293.31, -547.95, 0.00, 65311, -1, 
-133.75, -15.33, -28.33, 0.52, -0.11, 0.62, -16.48, -4.21, 50.84, 0.76, -0.34, 0.40, -171.01, 294.16, -544.42, 0.00, 65312, -1, 
-133.96, -15.26, -28.25, -0.40, -0.63, -0.37, -15.69, -4.39, 50.96, -0.49, -0.38, -0.65, -167.69, 292.34, -546.88, 0.00, 65309, -1, 
-134.12, -15.26, -28.21, -0.16, -0.26, 0.33, -15.50, -3.72, 50.78, 0.29, -0.16, -0.27, -170.04, 293.73, -549.97, 0.00, 65306, -1, 
-134.16, -15.22, -28.17, -0.34, -0.18, -0.54, -15.50, -3.97, 50.41, -0.63, 0.00, -0.38, -170.58, 293.84, -548.05, 0.00, 65306, -1, 
-134.29, -15.22, -28.12, -0.44, 0.00, -0.26, -16.24, -3.97, 50.84, -0.38, 0.20, -0.38, -168.44, 292.45, -549.12, 0.00, 65306, -1, 
-134.37, -15.21, -28.10, -0.60, -0.23, -0.26, -15.81, -3.48, 50.96, -0.43, 0.07, -0.63, -167.05, 290.74, -552.86, 0.00, 65302, -1, 
-134.40, -15.15, -28.07, -1.73, 0.63, -0.58, -15.50, -3.97, 51.03, -1.03, 1.36, -1.18, -169.72, 293.84, -548.48, 0.00, 65307, -1, 
-134.44, -15.13, -28.04, -0.58, -0.52, 0.27, -15.38, -4.03, 50.72, 0.13, -0.20, -0.74, -166.73, 291.49, -550.19, 0.00, 65306, -1, 
-134.45, -15.12, -28.02, -0.33, -0.12, -0.73, -15.56, -3.97, 51.15, -0.82, 0.04, -0.34, -167.16, 291.70, -548.37, 0.00, 65308, -1, 
-134.45, -15.08, -28.02, -0.63, -0.07, 0.11, -15.93, -3.48, 50.78, -0.05, 0.22, -0.58, -168.44, 291.28, -549.12, 0.00, 65306, -1, 
-134.42, -15.12, -27.98, -0.01, -0.27, -0.40, -16.36, -3.11, 51.15, -0.42, -0.24, -0.14, -170.47, 290.74, -552.11, 0.00, 65299, -1, 
-134.46, -15.13, -27.98, -0.63, -0.22, -0.22, -16.11, -4.03, 50.78, -0.40, 0.09, -0.65, -166.63, 292.13, -549.44, 0.00, 65307, -1, 
-134.54, -15.07, -27.96, -0.54, -0.23, -1.00, -15.50, -3.72, 50.66, -1.16, 0.04, -0.58, -168.87, 286.47, -554.57, 0.00, 65294, -1, 
-134.55, -15.06, -27.96, -1.13, 0.60, 0.22, -15.99, -2.75, 50.60, -0.07, 1.05, -0.69, -167.69, 290.53, -546.13, 0.00, 65312, -1, 
